s_triv_13_copies,sat,0.72
s_triv_14_copies,sat,2.88
s_triv_15_copies,sat,0.44
s_triv_16_copies,sat,6.25
s_triv_17_copies,sat,1.94
s_triv_18_copies,sat,1.40
sn_1024_copies,sat,7.39
sn_2048_copies,sat,20.67
sn_4096_copies,indet,600.00
sn_8192_copies,sat,226.65
spec_011_copies,sat,1.34
tg_copies,sat,5.96
three_dots_moving_1_copies,indet,600.00
three_dots_moving_2_copies,indet,600.00
three_dots_moving_3_copies,indet,600.00
trex1_copies,sat,0.01
trex3_copies,sat,1.44
up_13,sat,0.02
w1_copies,sat,0.59
w2_copies,sat,3.67
yz_plus_minus_1_copies,sat,0.88
yz_plus_minus_2_copies,sat,10.70
